"Privato/Pubblico";"Regione";"Codice edificio";"DO_Y";"DO_X";"Agibilità";"Provincia";"Codice ISTAT";"ID";"X Gauss-Boaga";"gid";"Y Gauss-Boaga";"Comune";
"privato";"Toscana";"FIVI_0130_00197";"44.1778247625428";"10.0628873829094";"A";"MASSA-CARRARA";"9450007";"1490";"1584990";"1490";"4892190";"Fivizzano";
"privato";"Toscana";"FIVI_0088_00270";"44.221159669962";"10.0883292846016";"A";"MASSA-CARRARA";"9450007";"1491";"1586960";"1491";"4897030";"Fivizzano";
"privato";"Toscana";"FIVI_0114_00281";"44.1976785781982";"10.1238127452362";"A";"MASSA-CARRARA";"9450007";"1492";"1589830";"1492";"4894460";"Fivizzano";
"privato";"Toscana";"FIVI_0088_00270";"44.221159669962";"10.0883292846016";"A";"MASSA-CARRARA";"9450007";"1493";"1586960";"1493";"4897030";"Fivizzano";
"privato";"Toscana";"FIVI_0138_00124";"44.1732722578754";"10.0489206231085";"A";"MASSA-CARRARA";"9450007";"1494";"1583880";"1494";"4891670";"Fivizzano";
"privato";"Toscana";"FIVI_0088_00154";"44.2211525140488";"10.0890803016711";"A";"MASSA-CARRARA";"9450007";"1495";"1587020";"1495";"4897030";"Fivizzano";
"privato";"Toscana";"FIVI_0138_00163";"44.173438502013";"10.0504246552113";"A";"MASSA-CARRARA";"9450007";"1496";"1584000";"1496";"4891690";"Fivizzano";
"privato";"Toscana";"FIVI_0117_00003";"44.2023370712898";"10.1261540111256";"A";"MASSA-CARRARA";"9450007";"1497";"1590010";"1497";"4894980";"Fivizzano";
"privato";"Toscana";"FIVI_0138_00186";"44.173174202425";"10.0497945150878";"A";"MASSA-CARRARA";"9450007";"1498";"1583950";"1498";"4891660";"Fivizzano";
"privato";"Toscana";"FIVI_0117_00004";"44.2021545789377";"10.1264008377356";"A";"MASSA-CARRARA";"9450007";"1499";"1590030";"1499";"4894960";"Fivizzano";
"pubblico";"Toscana";"FIVI_0111_00222";"44.2048086282678";"10.094160941818";"A";"MASSA-CARRARA";"9450007";"1500";"1587450";"1500";"4895220";"Fivizzano";
"privato";"Toscana";"FIVI_0086_00103";"44.2218069332557";"10.067433995536";"A";"MASSA-CARRARA";"9450007";"1501";"1585290";"1501";"4897080";"Fivizzano";
"privato";"Toscana";"FIVI_0086_00103";"44.2218069332557";"10.067433995536";"A";"MASSA-CARRARA";"9450007";"1502";"1585290";"1502";"4897080";"Fivizzano";
"privato";"Toscana";"FIVI_0117_00343";"44.2010744256121";"10.1263802612541";"E";"MASSA-CARRARA";"9450007";"1503";"1590030";"1503";"4894840";"Fivizzano";
"pubblico";"Toscana";"FIVI_0144_00541";"44.1720408323676";"10.1308311135623";"A";"MASSA-CARRARA";"9450007";"1504";"1590430";"1504";"4891620";"Fivizzano";
"privato";"Toscana";"FIVI_0164_00046";"44.1542242254728";"10.1022296290797";"A";"MASSA-CARRARA";"9450007";"1505";"1588170";"1505";"4889610";"Fivizzano";
"privato";"Toscana";"FIVI_0183_01233";"44.138908118098";"10.1579525290576";"E";"MASSA-CARRARA";"9450007";"1506";"1592650";"1506";"4887970";"Fivizzano";
"privato";"Toscana";"FIVI_0144_00542";"44.1721296076736";"10.1309578972459";"E";"MASSA-CARRARA";"9450007";"1507";"1590440";"1507";"4891630";"Fivizzano";
"privato";"Toscana";"FIVI_0069_00269";"44.2425059463679";"10.1426996955861";"E";"MASSA-CARRARA";"9450007";"1508";"1591270";"1508";"4899460";"Fivizzano";
"privato";"Toscana";"FIVI_0067_00057";"44.2374220873655";"10.119684973878";"A";"MASSA-CARRARA";"9450007";"1509";"1589440";"1509";"4898870";"Fivizzano";
"privato";"Toscana";"FIVI_0007_00070";"44.2889712263026";"10.1944862131514";"A";"MASSA-CARRARA";"9450007";"1510";"1595330";"1510";"4904680";"Fivizzano";
"privato";"Toscana";"FIVI_0069_00013";"44.2434785280412";"10.1444718614582";"A";"MASSA-CARRARA";"9450007";"1511";"1591410";"1511";"4899570";"Fivizzano";
"privato";"Toscana";"FIVI_0151_00391";"44.1685779004955";"10.1530292200302";"A";"MASSA-CARRARA";"9450007";"1512";"1592210";"1512";"4891260";"Fivizzano";
"privato";"Toscana";"FIVI_0151_00359";"44.1687541389315";"10.1534078941858";"A";"MASSA-CARRARA";"9450007";"1513";"1592240";"1513";"4891280";"Fivizzano";
"privato";"Toscana";"FIVI_0007_00175";"44.288622974839";"10.1933511445863";"B";"MASSA-CARRARA";"9450007";"1514";"1595240";"1514";"4904640";"Fivizzano";
"privato";"Toscana";"FIVI_0151_00435";"44.1681366683143";"10.152145071755";"B";"MASSA-CARRARA";"9450007";"1515";"1592140";"1515";"4891210";"Fivizzano";
"privato";"Toscana";"FIVI_0150_01035";"44.1684983930435";"10.143021276708";"B";"MASSA-CARRARA";"9450007";"1516";"1591410";"1516";"4891240";"Fivizzano";
"privato";"Toscana";"FIVI_0151_00569";"44.1681341460942";"10.1523951809819";"E";"MASSA-CARRARA";"9450007";"1517";"1592160";"1517";"4891210";"Fivizzano";
"privato";"Toscana";"FIVI_0007_00069";"44.288972536363";"10.19436090432";"E";"MASSA-CARRARA";"9450007";"1518";"1595320";"1518";"4904680";"Fivizzano";
"privato";"Toscana";"FIVI_0080_00043";"44.2352445994432";"10.1213967898005";"E";"MASSA-CARRARA";"9450007";"1519";"1589580";"1519";"4898630";"Fivizzano";
"privato";"Toscana";"FIVI_0007_00050";"44.2890000158861";"10.1917294168949";"E";"MASSA-CARRARA";"9450007";"1520";"1595110";"1520";"4904680";"Fivizzano";
"privato";"Toscana";"FIVI_0151_00374";"44.168315432263";"10.1522736305163";"E";"MASSA-CARRARA";"9450007";"1521";"1592150";"1521";"4891230";"Fivizzano";
"privato";"Toscana";"FIVI_0067_00169";"44.2378500417455";"10.1219471712663";"F";"MASSA-CARRARA";"9450007";"1522";"1589620";"1522";"4898920";"Fivizzano";
"privato";"Toscana";"FIVI_0150_00856";"44.165945417454";"10.1372185564322";"A";"MASSA-CARRARA";"9450007";"1523";"1590950";"1523";"4890950";"Fivizzano";
"privato";"Toscana";"FIVI_0159_00195";"44.1636589441741";"10.140801660398";"E";"MASSA-CARRARA";"9450007";"1524";"1591240";"1524";"4890700";"Fivizzano";
"privato";"Toscana";"FIVI_0150_00853";"44.1661254434602";"10.1372220145314";"E";"MASSA-CARRARA";"9450007";"1525";"1590950";"1525";"4890970";"Fivizzano";
"privato";"Toscana";"FIVI_0148_00155";"44.167466387513";"10.1107312834064";"A";"MASSA-CARRARA";"9450007";"1526";"1588830";"1526";"4891090";"Fivizzano";
"privato";"Toscana";"FIVI_0148_00146";"44.1673848797119";"10.1098542107412";"A";"MASSA-CARRARA";"9450007";"1527";"1588760";"1527";"4891080";"Fivizzano";
"privato";"Toscana";"FIVI_0133_00472";"44.176101268824";"10.1022617002223";"A";"MASSA-CARRARA";"9450007";"1528";"1588140";"1528";"4892040";"Fivizzano";
"privato";"Toscana";"FIVI_0148_00140";"44.167647630671";"10.1106096057494";"B";"MASSA-CARRARA";"9450007";"1529";"1588820";"1529";"4891110";"Fivizzano";
"privato";"Toscana";"FIVI_0141_00567";"44.1739830762137";"10.0978440460436";"B";"MASSA-CARRARA";"9450007";"1530";"1587790";"1530";"4891800";"Fivizzano";
"privato";"Toscana";"FIVI_0148_00133";"44.1679103765531";"10.1113650073891";"E";"MASSA-CARRARA";"9450007";"1531";"1588880";"1531";"4891140";"Fivizzano";
"privato";"Toscana";"FOSD_0014_00447";"44.1612171982058";"10.0380765633433";"A";"MASSA-CARRARA";"9450008";"1532";"1583030";"1532";"4890320";"Fosdinovo";
"privato";"Toscana";"FOSD_0014_00380";"44.1621116768186";"10.0387175771414";"A";"MASSA-CARRARA";"9450008";"1533";"1583080";"1533";"4890420";"Fosdinovo";
"privato";"Toscana";"FOSD_0031_00406";"44.1418741903865";"10.0266105216065";"A";"MASSA-CARRARA";"9450008";"1534";"1582140";"1534";"4888160";"Fosdinovo";
"privato";"Toscana";"FOSD_0014_00444";"44.1613083501488";"10.0379530963987";"E";"MASSA-CARRARA";"9450008";"1535";"1583020";"1535";"4890330";"Fosdinovo";
"privato";"Toscana";"FOSD_0016_00111";"44.1648602935775";"10.0725353340732";"C";"MASSA-CARRARA";"9450008";"1536";"1585780";"1536";"4890760";"Fosdinovo";
"privato";"Toscana";"FOSD_0016_00137";"44.164406696795";"10.0729023314353";"E";"MASSA-CARRARA";"9450008";"1537";"1585810";"1537";"4890710";"Fosdinovo";
"privato";"Toscana";"FOSD_0016_00088";"44.1655886265798";"10.0716730108673";"E";"MASSA-CARRARA";"9450008";"1538";"1585710";"1538";"4890840";"Fosdinovo";
"privato";"Toscana";"FOSD_0016_00184";"44.1642231437796";"10.0732742182944";"A";"MASSA-CARRARA";"9450008";"1539";"1585840";"1539";"4890690";"Fosdinovo";
"privato";"Toscana";"FOSD_0016_00116";"44.1647691047674";"10.0726587543452";"A";"MASSA-CARRARA";"9450008";"1540";"1585790";"1540";"4890750";"Fosdinovo";
"pubblico";"Toscana";"FOSD_0016_00184";"44.1642231437796";"10.0732742182944";"A";"MASSA-CARRARA";"9450008";"1541";"1585840";"1541";"4890690";"Fosdinovo";
"privato";"Toscana";"FOSD_0016_00094";"44.1653197543292";"10.0715430707746";"A";"MASSA-CARRARA";"9450008";"1542";"1585700";"1542";"4890810";"Fosdinovo";
"privato";"Toscana";"FOSD_0016_00096";"44.1654074236874";"10.0717948044575";"A";"MASSA-CARRARA";"9450008";"1543";"1585720";"1543";"4890820";"Fosdinovo";
"privato";"Toscana";"FOSD_0016_00305";"44.1632282798325";"10.0737564603951";"A";"MASSA-CARRARA";"9450008";"1544";"1585880";"1544";"4890580";"Fosdinovo";
"pubblico";"Toscana";"FOSD_0016_00196";"44.1639589698652";"10.0726440774594";"A";"MASSA-CARRARA";"9450008";"1545";"1585790";"1545";"4890660";"Fosdinovo";
"privato";"Toscana";"FOSD_0016_00129";"44.1644978858627";"10.0727789122886";"A";"MASSA-CARRARA";"9450008";"1546";"1585800";"1546";"4890720";"Fosdinovo";
"privato";"Toscana";"FOSD_0016_00164";"44.1642290148459";"10.0726489696863";"A";"MASSA-CARRARA";"9450008";"1547";"1585790";"1547";"4890690";"Fosdinovo";
"privato";"Toscana";"FOSD_0016_00116";"44.1647691047674";"10.0726587543452";"A";"MASSA-CARRARA";"9450008";"1548";"1585790";"1548";"4890750";"Fosdinovo";
"privato";"Toscana";"FOSD_0016_00113";"44.1647691047674";"10.0726587543452";"A";"MASSA-CARRARA";"9450008";"1549";"1585790";"1549";"4890750";"Fosdinovo";
"privato";"Toscana";"FOSD_0016_00125";"44.1644102186356";"10.0725271810843";"A";"MASSA-CARRARA";"9450008";"1550";"1585780";"1550";"4890710";"Fosdinovo";
"privato";"Toscana";"FOSD_0016_00179";"44.1641354776356";"10.0730224875538";"A";"MASSA-CARRARA";"9450008";"1551";"1585820";"1551";"4890680";"Fosdinovo";
"privato";"Toscana";"FOSD_0016_00188";"44.1640419392141";"10.07339600422";"A";"MASSA-CARRARA";"9450008";"1552";"1585850";"1552";"4890670";"Fosdinovo";
"privato";"Toscana";"FOSD_0016_00095";"44.1654085965797";"10.0716697521888";"E";"MASSA-CARRARA";"9450008";"1553";"1585710";"1553";"4890820";"Fosdinovo";
"privato";"Toscana";"FOSD_0016_00151";"44.1642266668299";"10.0728990691523";"E";"MASSA-CARRARA";"9450008";"1554";"1585810";"1554";"4890690";"Fosdinovo";
"privato";"Toscana";"FOSD_0016_00179";"44.1641354776356";"10.0730224875538";"E";"MASSA-CARRARA";"9450008";"1555";"1585820";"1555";"4890680";"Fosdinovo";
"privato";"Toscana";"FOSD_0016_00163";"44.1643190298365";"10.0726506004438";"E";"MASSA-CARRARA";"9450008";"1556";"1585790";"1556";"4890700";"Fosdinovo";
"privato";"Toscana";"FOSD_0016_00134";"44.1644967117753";"10.0729039625881";"F";"MASSA-CARRARA";"9450008";"1557";"1585810";"1557";"4890720";"Fosdinovo";
"privato";"Toscana";"FOSD_0016_00188";"44.1640419392141";"10.07339600422";"A";"MASSA-CARRARA";"9450008";"1558";"1585850";"1558";"4890670";"Fosdinovo";
"privato";"Toscana";"FOSD_0014_00405";"44.1618404920409";"10.0388378861146";"A";"MASSA-CARRARA";"9450008";"1559";"1583090";"1559";"4890390";"Fosdinovo";
"privato";"Toscana";"FOSD_0014_00455";"44.1609505573305";"10.0376966966917";"A";"MASSA-CARRARA";"9450008";"1560";"1583000";"1560";"4890290";"Fosdinovo";
"privato";"Toscana";"FOSD_0014_00421";"44.1616604600188";"10.0388347277127";"A";"MASSA-CARRARA";"9450008";"1561";"1583090";"1561";"4890370";"Fosdinovo";
"pubblico";"Toscana";"FOSD_0014_00417";"44.1617504760306";"10.0388363069099";"B";"MASSA-CARRARA";"9450008";"1562";"1583090";"1562";"4890380";"Fosdinovo";
"privato";"Toscana";"FOSD_0014_00414";"44.1616650061491";"10.0383345449452";"E";"MASSA-CARRARA";"9450008";"1563";"1583050";"1563";"4890370";"Fosdinovo";
"privato";"Toscana";"LICC_0044_00097";"44.2516076181908";"10.0179955543422";"A";"MASSA-CARRARA";"9450009";"1564";"1581300";"1564";"4900340";"Licciana Nardi";
"privato";"Toscana";"LICC_0043_00482";"44.2516443641473";"10.0138627318338";"A";"MASSA-CARRARA";"9450009";"1565";"1580970";"1565";"4900340";"Licciana Nardi";
"privato";"Toscana";"LICC_0046_00617";"44.2520623050489";"9.98668910808496";"E";"MASSA-CARRARA";"9450009";"1566";"1578800";"1566";"4900360";"Licciana Nardi";
"privato";"Toscana";"MULA_0001_00262";"44.3365954135049";"9.87671707882749";"A";"MASSA-CARRARA";"9450012";"1567";"1569920";"1567";"4909650";"Mulazzo";
"privato";"Toscana";"MULA_0055_00025";"44.2927754710099";"9.94161990213945";"C";"MASSA-CARRARA";"9450012";"1568";"1575150";"1568";"4904840";"Mulazzo";
"privato";"Toscana";"MULA_0022_00960";"44.3080425702269";"9.92418582691447";"C";"MASSA-CARRARA";"9450012";"1569";"1573740";"1569";"4906520";"Mulazzo";
"privato";"Toscana";"CAMP_0204_05660";"44.157591885823";"10.335148031451";"A";"LUCCA";"9460006";"1570";"1606790";"1570";"4890260";"Camporgiano";
"privato";"Toscana";"CAMP_0304_08561";"44.148738042008";"10.353078938372";"A";"LUCCA";"9460006";"1571";"1608240";"1571";"4889300";"Camporgiano";
"privato";"Toscana";"CAMP_0214_04040";"44.1464193907614";"10.3358964560336";"A";"LUCCA";"9460006";"1572";"1606870";"1572";"4889020";"Camporgiano";
"privato";"Toscana";"CAMP_0214_00368";"44.1446090256527";"10.3367308359756";"A";"LUCCA";"9460006";"1573";"1606940";"1573";"4888820";"Camporgiano";
"pubblico";"Toscana";"CAMP_0204_03896";"44.1573306301063";"10.3343918044763";"A";"LUCCA";"9460006";"1574";"1606730";"1574";"4890230";"Camporgiano";
"pubblico";"Toscana";"CAMP_0204_02619";"44.1574191763011";"10.3345188560754";"A";"LUCCA";"9460006";"1575";"1606740";"1575";"4890240";"Camporgiano";
"privato";"Toscana";"CAMP_0204_00156";"44.157327709474";"10.3346418507613";"A";"LUCCA";"9460006";"1576";"1606750";"1576";"4890230";"Camporgiano";
"privato";"Toscana";"CAMP_0109_02728";"44.1670250529377";"10.3057176314762";"A";"LUCCA";"9460006";"1577";"1604420";"1577";"4891270";"Camporgiano";
"privato";"Toscana";"CAMP_0310_03941";"44.1305882020781";"10.3651644825511";"C";"LUCCA";"9460006";"1578";"1609240";"1578";"4887300";"Camporgiano";
"privato";"Toscana";"CAMP_0310_04534";"44.1306767145903";"10.365291520982";"E";"LUCCA";"9460006";"1579";"1609250";"1579";"4887310";"Camporgiano";
"privato";"Toscana";"CARE_0108_01737";"44.1176102087127";"10.3281238391106";"A";"LUCCA";"9460008";"1580";"1606300";"1580";"4885810";"Careggine";
"privato";"Toscana";"CARE_0108_01737";"44.1176102087127";"10.3281238391106";"A";"LUCCA";"9460008";"1581";"1606300";"1581";"4885810";"Careggine";
"privato";"Toscana";"CARE_0108_01737";"44.1176102087127";"10.3281238391106";"A";"LUCCA";"9460008";"1582";"1606300";"1582";"4885810";"Careggine";
"privato";"Toscana";"CARE_0108_02181";"44.121448504215";"10.3232106032015";"B";"LUCCA";"9460008";"1583";"1605900";"1583";"4886230";"Careggine";
"privato";"Toscana";"CARE_0102_02173";"44.1358395352575";"10.3244069706659";"E";"LUCCA";"9460008";"1584";"1605970";"1584";"4887830";"Careggine";
"privato";"Toscana";"CARE_0102_02189";"44.1354939866001";"10.3231491485247";"E";"LUCCA";"9460008";"1585";"1605870";"1585";"4887790";"Careggine";
"privato";"Toscana";"CARE_0108_00005";"44.1214499511646";"10.3230856551727";"E";"LUCCA";"9460008";"1586";"1605890";"1586";"4886230";"Careggine";
"privato";"Toscana";"CARE_0108_00005";"44.1214499511646";"10.3230856551727";"F";"LUCCA";"9460008";"1587";"1605890";"1587";"4886230";"Careggine";
"privato";"Toscana";"CARE_0108_02226";"44.1215385116375";"10.323212611952";"F";"LUCCA";"9460008";"1588";"1605900";"1588";"4886240";"Careggine";
"privato";"Toscana";"CARE_0309_00758";"44.0917402786267";"10.3307926672286";"E";"LUCCA";"9460008";"1589";"1606560";"1589";"4882940";"Careggine";
"privato";"Toscana";"CAST_0105_00845";"44.1190681173711";"10.3872697824658";"A";"LUCCA";"9460009";"1590";"1611030";"1590";"4886050";"Castelnuovo di Garfagnana";
"pubblico";"Toscana";"CAST_0208_00355";"44.1124570586166";"10.4124822610251";"E";"LUCCA";"9460009";"1591";"1613060";"1591";"4885350";"Castelnuovo di Garfagnana";
"privato";"Toscana";"CAST_0204_00549";"44.1230276639685";"10.4094845161234";"A";"LUCCA";"9460009";"1592";"1612800";"1592";"4886520";"Castelnuovo di Garfagnana";
"privato";"Toscana";"CAST_0212_02095";"44.1025531376322";"10.3905068221958";"F";"LUCCA";"9460009";"1593";"1611320";"1593";"4884220";"Castelnuovo di Garfagnana";
"privato";"Toscana";"CAST_0119_00459";"44.1955641111471";"10.4262287341979";"A";"LUCCA";"9460010";"1594";"1614000";"1594";"4894600";"Castiglione di Garfagnana";
"privato";"Toscana";"FOSC_0123_01597";"44.1168136469484";"10.4598248248613";"A";"LUCCA";"9460014";"1595";"1616840";"1595";"4885900";"Fosciandora";
"privato";"Toscana";"FOSC_0123_01882";"44.1145784210442";"10.465643181114";"D";"LUCCA";"9460014";"1596";"1617310";"1596";"4885660";"Fosciandora";
"privato";"Toscana";"GALL_0105_00464";"44.060865307817";"10.4344777338478";"A";"LUCCA";"9460015";"1597";"1614920";"1597";"4879650";"Gallicano";
"privato";"Toscana";"GALL_0105_08110";"44.0615983960575";"10.4406132832538";"E";"LUCCA";"9460015";"1598";"1615410";"1598";"4879740";"Gallicano";
"privato";"Toscana";"GALL_0109_01709";"44.0554229741";"10.444833002529";"E";"LUCCA";"9460015";"1599";"1615760";"1599";"4879060";"Gallicano";
"privato";"Toscana";"GALL_0207_01069";"44.0905032439138";"10.4330703135721";"E";"LUCCA";"9460015";"1600";"1614750";"1600";"4882940";"Gallicano";
"privato";"Toscana";"GALL_0109_13503";"44.0571535527273";"10.4432521003442";"E";"LUCCA";"9460015";"1601";"1615630";"1601";"4879250";"Gallicano";
"privato";"Toscana";"GALL_0105_00357";"44.0618067091413";"10.4383709534522";"E";"LUCCA";"9460015";"1602";"1615230";"1602";"4879760";"Gallicano";
"privato";"Toscana";"GIUN_0120_03417";"44.2170293676149";"10.2541202104094";"E";"LUCCA";"9460016";"1603";"1600210";"1603";"4896760";"Giuncugnano";
"pubblico";"Toscana";"GIUN_0119_07209";"44.2089957417068";"10.2478166423621";"A";"LUCCA";"9460016";"1604";"1599720";"1604";"4895860";"Giuncugnano";
"privato";"Toscana";"GIUN_0120_03645";"44.2168342310028";"10.2554930723417";"A";"LUCCA";"9460016";"1605";"1600320";"1605";"4896740";"Giuncugnano";
"privato";"Toscana";"GIUN_0120_03401";"44.2166803199728";"10.2531113485184";"A";"LUCCA";"9460016";"1606";"1600130";"1606";"4896720";"Giuncugnano";
"privato";"Toscana";"GIUN_0120_03402";"44.2165003031742";"10.2531075312443";"A";"LUCCA";"9460016";"1607";"1600130";"1607";"4896700";"Giuncugnano";
"privato";"Toscana";"GIUN_0120_09044";"44.2164061761643";"10.2534810788991";"A";"LUCCA";"9460016";"1608";"1600160";"1608";"4896690";"Giuncugnano";
"privato";"Toscana";"GIUN_0120_09044";"44.2164061761643";"10.2534810788991";"C";"LUCCA";"9460016";"1609";"1600160";"1609";"4896690";"Giuncugnano";
"pubblico";"Toscana";"MINU_0112_02168";"44.1935891010267";"10.1984394386174";"B";"LUCCA";"9460019";"1610";"1595800";"1610";"4894090";"Minucciano";
"privato";"Toscana";"MINU_0114_03242";"44.1943046394301";"10.2243567677636";"E";"LUCCA";"9460019";"1611";"1597870";"1611";"4894200";"Minucciano";
"privato";"Toscana";"MINU_0505_03942";"44.1436517593492";"10.246189524115";"E";"LUCCA";"9460019";"1612";"1599700";"1612";"4888600";"Minucciano";
"privato";"Toscana";"MINU_0113_03549";"44.1925835805145";"10.208429529078";"E";"LUCCA";"9460019";"1613";"1596600";"1613";"4893990";"Minucciano";
"privato";"Toscana";"MINU_0505_00534";"44.1466738606971";"10.2497540392173";"A";"LUCCA";"9460019";"1614";"1599980";"1614";"4888940";"Minucciano";
"privato";"Toscana";"MINU_0505_03469";"44.1467611354445";"10.2500059481312";"A";"LUCCA";"9460019";"1615";"1600000";"1615";"4888950";"Minucciano";
"privato";"Toscana";"MINU_0505_00541";"44.1465783808193";"10.2502521588127";"A";"LUCCA";"9460019";"1616";"1600020";"1616";"4888930";"Minucciano";
"privato";"Toscana";"MINU_0505_00556";"44.1466683904231";"10.250254058459";"A";"LUCCA";"9460019";"1617";"1600020";"1617";"4888940";"Minucciano";
"privato";"Toscana";"MINU_0505_03470";"44.1467597678034";"10.2501309531271";"A";"LUCCA";"9460019";"1618";"1600010";"1618";"4888950";"Minucciano";
"privato";"Toscana";"MINU_0216_05829";"44.1631192957059";"10.2359683966186";"A";"LUCCA";"9460019";"1619";"1598850";"1619";"4890750";"Minucciano";
"privato";"Toscana";"MINU_0217_05086";"44.162392452436";"10.2365785580452";"A";"LUCCA";"9460019";"1620";"1598900";"1620";"4890670";"Minucciano";
"privato";"Toscana";"MINU_0505_03978";"44.1461255968717";"10.2504926680035";"B";"LUCCA";"9460019";"1621";"1600040";"1621";"4888880";"Minucciano";
"privato";"Toscana";"MINU_0217_05087";"44.16221243279";"10.236574798263";"C";"LUCCA";"9460019";"1622";"1598900";"1622";"4890650";"Minucciano";
"privato";"Toscana";"MINU_0505_03708";"44.1430189639252";"10.2464262659709";"E";"LUCCA";"9460019";"1623";"1599720";"1623";"4888530";"Minucciano";
"privato";"Toscana";"MINU_0505_03706";"44.1426589247451";"10.2464186916692";"E";"LUCCA";"9460019";"1624";"1599720";"1624";"4888490";"Minucciano";
"privato";"Toscana";"MINU_0211_00066";"44.17035495957";"10.2076003781313";"E";"LUCCA";"9460019";"1625";"1596570";"1625";"4891520";"Minucciano";
"privato";"Toscana";"MINU_0304_05909";"44.1748874484494";"10.2548530432281";"E";"LUCCA";"9460019";"1626";"1600340";"1626";"4892080";"Minucciano";
"privato";"Toscana";"MINU_0304_00307";"44.1747033091673";"10.2552244175425";"E";"LUCCA";"9460019";"1627";"1600370";"1627";"4892060";"Minucciano";
"privato";"Toscana";"MINU_0304_04498";"44.171102948425";"10.255148061908";"E";"LUCCA";"9460019";"1628";"1600370";"1628";"4891660";"Minucciano";
"privato";"Toscana";"MINU_0110_04574";"44.2005380989054";"10.2307432153291";"E";"LUCCA";"9460019";"1629";"1598370";"1629";"4894900";"Minucciano";
"privato";"Toscana";"MINU_0217_04684";"44.1620573096065";"10.2425747355918";"E";"LUCCA";"9460019";"1630";"1599380";"1630";"4890640";"Minucciano";
"privato";"Toscana";"MINU_0304_00307";"44.1747033091673";"10.2552244175425";"F";"LUCCA";"9460019";"1631";"1600370";"1631";"4892060";"Minucciano";
"privato";"Toscana";"MINU_0216_04708";"44.1621481099169";"10.2341971934941";"A";"LUCCA";"9460019";"1632";"1598710";"1632";"4890640";"Minucciano";
"privato";"Toscana";"MINU_0216_03684";"44.1621467592034";"10.234322231725";"A";"LUCCA";"9460019";"1633";"1598720";"1633";"4890640";"Minucciano";
"privato";"Toscana";"MINU_0216_04431";"44.1622354182501";"10.2344491465947";"A";"LUCCA";"9460019";"1634";"1598730";"1634";"4890650";"Minucciano";
"privato";"Toscana";"MINU_0217_04715";"44.1620668249381";"10.241699471843";"A";"LUCCA";"9460019";"1635";"1599310";"1635";"4890640";"Minucciano";
"privato";"Toscana";"MINU_0217_03988";"44.1619808912192";"10.2413224715859";"C";"LUCCA";"9460019";"1636";"1599280";"1636";"4890630";"Minucciano";
"privato";"Toscana";"MINU_0211_00139";"44.170370810453";"10.2060996957734";"E";"LUCCA";"9460019";"1637";"1596450";"1637";"4891520";"Minucciano";
"pubblico";"Toscana";"MINU_0211_00094";"44.1703576027525";"10.2073502644905";"E";"LUCCA";"9460019";"1638";"1596550";"1638";"4891520";"Minucciano";
"privato";"Toscana";"MINU_0113_07396";"44.1940778820465";"10.2033295681097";"B";"LUCCA";"9460019";"1639";"1596190";"1639";"4894150";"Minucciano";
"privato";"Toscana";"MINU_0112_02306";"44.1958820428995";"10.2029908642364";"C";"LUCCA";"9460019";"1640";"1596160";"1640";"4894350";"Minucciano";
"privato";"Toscana";"MINU_0112_02311";"44.1957059732614";"10.2026118704229";"E";"LUCCA";"9460019";"1641";"1596130";"1641";"4894330";"Minucciano";
"privato";"Toscana";"MINU_0109_07245";"44.2072722297253";"10.2156136580502";"C";"LUCCA";"9460019";"1642";"1597150";"1642";"4895630";"Minucciano";
"privato";"Toscana";"MINU_0109_07277";"44.2070008688352";"10.215733239282";"C";"LUCCA";"9460019";"1643";"1597160";"1643";"4895600";"Minucciano";
"privato";"Toscana";"MINU_0109_07311";"44.2080823180263";"10.2156303166627";"E";"LUCCA";"9460019";"1644";"1597150";"1644";"4895720";"Minucciano";
"privato";"Toscana";"MINU_0201_04695";"44.191710681881";"10.1972752171282";"C";"LUCCA";"9460019";"1645";"1595710";"1645";"4893880";"Minucciano";
"privato";"Toscana";"MINU_0505_00760";"44.1436435769596";"10.246939515679";"A";"LUCCA";"9460019";"1646";"1599760";"1646";"4888600";"Minucciano";
"privato";"Toscana";"MINU_0505_00531";"44.1465838510762";"10.2497521403305";"A";"LUCCA";"9460019";"1647";"1599980";"1647";"4888930";"Minucciano";
"privato";"Toscana";"MINU_0505_06214";"44.1458747077324";"10.2487369243167";"A";"LUCCA";"9460019";"1648";"1599900";"1648";"4888850";"Minucciano";
"privato";"Toscana";"MINU_0505_06142";"44.145056421456";"10.2494698577691";"A";"LUCCA";"9460019";"1649";"1599960";"1649";"4888760";"Minucciano";
"privato";"Toscana";"MINU_0505_04157";"44.1423779826872";"10.2474129783149";"A";"LUCCA";"9460019";"1650";"1599800";"1650";"4888460";"Minucciano";
"privato";"Toscana";"MINU_0505_06382";"44.1471375751056";"10.2485134755674";"E";"LUCCA";"9460019";"1651";"1599880";"1651";"4888990";"Minucciano";
"privato";"Toscana";"MINU_0505_00517";"44.1471280101131";"10.2493885164119";"A";"LUCCA";"9460019";"1652";"1599950";"1652";"4888990";"Minucciano";
"pubblico";"Toscana";"MINU_0211_05590";"44.1745894244929";"10.2073114987556";"A";"LUCCA";"9460019";"1653";"1596540";"1653";"4891990";"Minucciano";
"privato";"Toscana";"MINU_0211_00123";"44.1705429088582";"10.2068537075423";"A";"LUCCA";"9460019";"1654";"1596510";"1654";"4891540";"Minucciano";
